 t[sec]              X[m]			Y[m]            Vx[m/s]            Vy[m/s] 
3.240000E-10        2.435181E-03        -3.978852E-03         -2.691762E+06        -4.885505E+06        
3.250000E-10        2.432460E-03        -3.983718E-03         -2.721626E+06        -4.866490E+06        
3.260000E-10        2.429708E-03        -3.988565E-03         -2.751356E+06        -4.847265E+06        
3.270000E-10        2.426927E-03        -3.993393E-03         -2.780950E+06        -4.827832E+06        
3.280000E-10        2.424117E-03        -3.998201E-03         -2.810407E+06        -4.808192E+06        
3.290000E-10        2.421277E-03        3.997010E-03         -2.839725E+06        -4.788345E+06        
3.300000E-10        2.418408E-03        3.992242E-03         -2.868903E+06        -4.768293E+06        
3.310000E-10        2.415510E-03        3.987494E-03         -2.897940E+06        -4.748036E+06        
3.320000E-10        2.412584E-03        3.982766E-03         -2.926833E+06        -4.727576E+06        
3.330000E-10        2.409628E-03        3.978059E-03         -2.955582E+06        -4.706913E+06        
3.340000E-10        2.406644E-03        3.973373E-03         -2.984185E+06        -4.686049E+06        
3.350000E-10        2.403631E-03        3.968708E-03         -3.012641E+06        -4.664985E+06        
3.360000E-10        2.400590E-03        3.964065E-03         -3.040948E+06        -4.643721E+06        
3.370000E-10        2.397521E-03        3.959442E-03         -3.069105E+06        -4.622258E+06        
3.380000E-10        2.394424E-03        3.954842E-03         -3.097111E+06        -4.600599E+06        
3.390000E-10        2.391299E-03        3.950263E-03         -3.124963E+06        -4.578743E+06        
3.400000E-10        2.388146E-03        3.945706E-03         -3.152662E+06        -4.556692E+06        
3.410000E-10        2.384966E-03        3.941172E-03         -3.180205E+06        -4.534447E+06        
3.420000E-10        2.381759E-03        3.936660E-03         -3.207591E+06        -4.512009E+06        
3.430000E-10        2.378524E-03        3.932171E-03         -3.234818E+06        -4.489380E+06        
3.440000E-10        2.375262E-03        3.927704E-03         -3.261886E+06        -4.466559E+06        
3.450000E-10        2.371973E-03        3.923260E-03         -3.288793E+06        -4.443549E+06        
3.460000E-10        2.368658E-03        3.918840E-03         -3.315538E+06        -4.420351E+06        
3.470000E-10        2.365315E-03        3.914443E-03         -3.342119E+06        -4.396965E+06        
3.480000E-10        2.361947E-03        3.910070E-03         -3.368535E+06        -4.373393E+06        
3.490000E-10        2.358552E-03        3.905720E-03         -3.394785E+06        -4.349636E+06        
3.500000E-10        2.355131E-03        3.901394E-03         -3.420867E+06        -4.325695E+06        
3.510000E-10        2.351684E-03        3.897093E-03         -3.446781E+06        -4.301572E+06        
3.520000E-10        2.348212E-03        3.892816E-03         -3.472524E+06        -4.277267E+06        
3.530000E-10        2.344714E-03        3.888563E-03         -3.498096E+06        -4.252782E+06        
3.540000E-10        2.341190E-03        3.884335E-03         -3.523496E+06        -4.228118E+06        
3.550000E-10        2.337642E-03        3.880131E-03         -3.548721E+06        -4.203276E+06        
3.560000E-10        2.334068E-03        3.875953E-03         -3.573772E+06        -4.178257E+06        
3.570000E-10        2.330469E-03        3.871800E-03         -3.598645E+06        -4.153063E+06        
3.580000E-10        2.326846E-03        3.867672E-03         -3.623342E+06        -4.127695E+06        
3.590000E-10        2.323198E-03        3.863570E-03         -3.647859E+06        -4.102154E+06        
3.600000E-10        2.319526E-03        3.859494E-03         -3.672197E+06        -4.076442E+06        
3.610000E-10        2.315829E-03        3.855443E-03         -3.696353E+06        -4.050559E+06        
3.620000E-10        2.312109E-03        3.851419E-03         -3.720327E+06        -4.024507E+06        
3.630000E-10        2.308365E-03        3.847420E-03         -3.744117E+06        -3.998287E+06        
3.640000E-10        2.304597E-03        3.843449E-03         -3.767723E+06        -3.971901E+06        
3.650000E-10        2.300806E-03        3.839503E-03         -3.791142E+06        -3.945349E+06        
3.660000E-10        2.296992E-03        3.835585E-03         -3.814374E+06        -3.918634E+06        
3.670000E-10        2.293154E-03        3.831693E-03         -3.837419E+06        -3.891756E+06        
3.680000E-10        2.289294E-03        3.827828E-03         -3.860273E+06        -3.864717E+06        
3.690000E-10        2.285411E-03        3.823991E-03         -3.882937E+06        -3.837518E+06        
3.700000E-10        2.281506E-03        3.820180E-03         -3.905410E+06        -3.810161E+06        
3.710000E-10        2.277578E-03        3.816398E-03         -3.927690E+06        -3.782646E+06        
3.720000E-10        2.273628E-03        3.812643E-03         -3.949776E+06        -3.754976E+06        
3.730000E-10        2.269657E-03        3.808916E-03         -3.971667E+06        -3.727151E+06        
3.740000E-10        2.265663E-03        3.805216E-03         -3.993362E+06        -3.699173E+06        
3.750000E-10        2.261648E-03        3.801545E-03         -4.014860E+06        -3.671043E+06        
3.760000E-10        2.257612E-03        3.797903E-03         -4.036160E+06        -3.642763E+06        
3.770000E-10        2.253555E-03        3.794288E-03         -4.057260E+06        -3.614334E+06        
3.780000E-10        2.249477E-03        3.790703E-03         -4.078161E+06        -3.585757E+06        
3.790000E-10        2.245378E-03        3.787146E-03         -4.098860E+06        -3.557034E+06        
3.800000E-10        2.241259E-03        3.783617E-03         -4.119357E+06        -3.528167E+06        
3.810000E-10        2.237119E-03        3.780118E-03         -4.139650E+06        -3.499156E+06        
3.820000E-10        2.232959E-03        3.776648E-03         -4.159739E+06        -3.470004E+06        
3.830000E-10        2.228780E-03        3.773208E-03         -4.179623E+06        -3.440711E+06        
3.840000E-10        2.224580E-03        3.769796E-03         -4.199301E+06        -3.411279E+06        
3.850000E-10        2.220361E-03        3.766415E-03         -4.218771E+06        -3.381709E+06        
3.860000E-10        2.216123E-03        3.763063E-03         -4.238033E+06        -3.352004E+06        
3.870000E-10        2.211866E-03        3.759740E-03         -4.257086E+06        -3.322164E+06        
3.880000E-10        2.207590E-03        3.756448E-03         -4.275929E+06        -3.292190E+06        
3.890000E-10        2.203296E-03        3.753186E-03         -4.294561E+06        -3.262086E+06        
3.900000E-10        2.198983E-03        3.749954E-03         -4.312981E+06        -3.231851E+06        
3.910000E-10        2.194652E-03        3.746753E-03         -4.331188E+06        -3.201487E+06        
3.920000E-10        2.190303E-03        3.743582E-03         -4.349182E+06        -3.170996E+06        
3.930000E-10        2.185936E-03        3.740441E-03         -4.366960E+06        -3.140380E+06        
3.940000E-10        2.181551E-03        3.737332E-03         -4.384523E+06        -3.109639E+06        
3.950000E-10        2.177149E-03        3.734253E-03         -4.401870E+06        -3.078776E+06        
3.960000E-10        2.172730E-03        3.731205E-03         -4.419000E+06        -3.047792E+06        
3.970000E-10        2.168294E-03        3.728188E-03         -4.435911E+06        -3.016688E+06        
3.980000E-10        2.163842E-03        3.725203E-03         -4.452603E+06        -2.985466E+06        
3.990000E-10        2.159373E-03        3.722249E-03         -4.469076E+06        -2.954127E+06        
4.000000E-10        2.154887E-03        3.719326E-03         -4.485328E+06        -2.922674E+06        
4.010000E-10        2.150386E-03        3.716435E-03         -4.501359E+06        -2.891107E+06        
4.020000E-10        2.145869E-03        3.713576E-03         -4.517168E+06        -2.859429E+06        
4.030000E-10        2.141336E-03        3.710748E-03         -4.532753E+06        -2.827640E+06        
4.040000E-10        2.136788E-03        3.707952E-03         -4.548115E+06        -2.795742E+06        
4.050000E-10        2.132225E-03        3.705189E-03         -4.563253E+06        -2.763737E+06        
4.060000E-10        2.127646E-03        3.702457E-03         -4.578165E+06        -2.731627E+06        
4.070000E-10        2.123054E-03        3.699758E-03         -4.592852E+06        -2.699413E+06        
4.080000E-10        2.118446E-03        3.697090E-03         -4.607311E+06        -2.667096E+06        
4.090000E-10        2.113825E-03        3.694456E-03         -4.621544E+06        -2.634679E+06        
4.100000E-10        2.109189E-03        3.691854E-03         -4.635548E+06        -2.602162E+06        
4.110000E-10        2.104540E-03        3.689284E-03         -4.649323E+06        -2.569548E+06        
4.120000E-10        2.099877E-03        3.686747E-03         -4.662869E+06        -2.536838E+06        
4.130000E-10        2.095201E-03        3.684243E-03         -4.676185E+06        -2.504033E+06        
4.140000E-10        2.090512E-03        3.681772E-03         -4.689270E+06        -2.471136E+06        
4.150000E-10        2.085809E-03        3.679334E-03         -4.702124E+06        -2.438148E+06        
4.160000E-10        2.081095E-03        3.676929E-03         -4.714745E+06        -2.405070E+06        
4.170000E-10        2.076368E-03        3.674557E-03         -4.727134E+06        -2.371904E+06        
4.180000E-10        2.071628E-03        3.672218E-03         -4.739290E+06        -2.338652E+06        
4.190000E-10        2.066877E-03        3.669913E-03         -4.751212E+06        -2.305316E+06        
4.200000E-10        2.062114E-03        3.667641E-03         -4.762899E+06        -2.271896E+06        
4.210000E-10        2.057340E-03        3.665403E-03         -4.774351E+06        -2.238396E+06        
4.220000E-10        2.052554E-03        3.663198E-03         -4.785568E+06        -2.204815E+06        
4.230000E-10        2.047758E-03        3.661027E-03         -4.796548E+06        -2.171157E+06        
4.240000E-10        2.042950E-03        3.658889E-03         -4.807291E+06        -2.137422E+06        
4.250000E-10        2.038133E-03        3.656786E-03         -4.817798E+06        -2.103613E+06        
4.260000E-10        2.033304E-03        3.654716E-03         -4.828066E+06        -2.069731E+06        
4.270000E-10        2.028466E-03        3.652680E-03         -4.838097E+06        -2.035777E+06        
4.280000E-10        2.023619E-03        3.650678E-03         -4.847888E+06        -2.001754E+06        
4.290000E-10        2.018761E-03        3.648711E-03         -4.857440E+06        -1.967663E+06        
4.300000E-10        2.013894E-03        3.646777E-03         -4.866753E+06        -1.933506E+06        
4.310000E-10        2.009018E-03        3.644878E-03         -4.875825E+06        -1.899284E+06        
4.320000E-10        2.004134E-03        3.643013E-03         -4.884657E+06        -1.864999E+06        
4.330000E-10        1.999241E-03        3.641182E-03         -4.893248E+06        -1.830653E+06        
